Dátum,EUR,CHF,JPY,USD
2004-09-08,249.10,162.19,188.20,206.14
2004-09-09,248.89,161.78,186.13,204.28
2004-09-10,250.61,162.46,186.14,204.98
2004-09-13,249.58,161.89,185.65,203.66
2004-09-14,248.23,160.80,184.31,202.72
2004-09-15,248.28,161.11,185.23,202.66
2004-09-16,247.36,160.33,185.49,203.59
2004-09-17,247.26,159.90,184.28,202.69
2004-09-20,247.30,159.99,185.31,203.41
2004-09-21,246.52,159.33,183.59,201.95
2004-09-22,246.90,159.61,182.24,200.76
2004-09-23,246.22,159.17,180.66,200.21
2004-09-24,245.70,158.88,180.93,200.20
2004-09-27,246.00,158.74,180.92,200.57
2004-09-28,246.41,158.78,179.63,200.38
2004-09-29,246.97,159.06,180.30,200.40
2004-09-30,247.02,159.03,180.99,200.52
2004-10-01,246.64,159.27,179.76,198.53
2004-10-04,246.92,159.20,180.44,199.64
2004-10-05,245.74,158.23,180.36,200.07
2004-10-06,245.83,158.16,179.89,200.20
2004-10-07,245.82,158.26,179.90,200.10
2004-10-08,245.89,158.48,180.59,199.33
2004-10-11,245.53,158.33,181.15,197.94
2004-10-12,246.31,158.98,182.01,200.01
2004-10-13,247.17,159.84,182.69,200.63
2004-10-14,247.40,160.11,182.80,200.11
2004-10-15,247.70,160.64,182.46,199.87
2004-10-18,248.16,161.18,181.87,198.88
2004-10-19,246.88,160.23,181.14,197.84
2004-10-20,246.98,160.45,181.28,196.31
2004-10-21,247.10,160.77,181.64,195.63
2004-10-22,246.92,160.51,181.64,195.61
2004-10-25,247.29,161.36,181.82,193.24
2004-10-26,248.31,161.96,181.69,194.01
2004-10-27,247.32,161.38,181.72,193.90
2004-10-28,246.76,160.98,182.44,193.93
2004-10-29,246.12,161.11,182.15,192.99
2004-11-02,245.67,160.42,181.49,193.36
2004-11-03,246.01,160.44,181.34,193.56
2004-11-04,245.68,160.49,180.15,191.70
2004-11-05,245.45,160.33,179.70,190.97
2004-11-08,245.54,160.72,179.59,189.47
2004-11-09,245.35,160.63,179.79,190.18
2004-11-10,245.06,160.79,178.97,189.62
2004-11-11,244.75,160.85,177.78,189.96
2004-11-12,244.73,160.72,178.55,189.35
2004-11-15,243.42,159.79,178.11,187.80
2004-11-16,244.21,160.29,178.78,188.20
2004-11-17,244.06,160.53,179.00,187.36
2004-11-18,244.76,161.30,180.30,187.58
2004-11-19,247.38,163.27,183.38,190.37
2004-11-22,246.82,162.93,183.65,189.34
2004-11-23,244.84,161.34,181.92,188.45
2004-11-24,245.11,161.82,180.86,186.45
2004-11-25,245.18,162.27,181.10,185.88
2004-11-26,245.06,161.74,180.02,185.40
2004-11-29,245.95,162.14,180.17,185.52
2004-11-30,246.67,162.93,180.51,185.98
2004-12-01,245.10,161.58,179.22,184.36
2004-12-02,244.03,160.21,178.53,182.90
2004-12-03,244.77,160.39,178.23,184.34
2004-12-06,244.53,160.13,177.62,181.83
2004-12-07,245.77,160.70,178.19,182.73
2004-12-08,245.88,160.40,177.79,184.46
2004-12-09,246.76,160.86,177.87,185.45
2004-12-10,249.28,162.57,178.32,188.73
2004-12-13,247.34,161.15,177.56,186.01
2004-12-14,246.98,160.65,176.69,185.49
2004-12-15,245.90,160.66,176.31,184.65
2004-12-16,245.79,160.40,175.81,183.19
2004-12-17,246.33,160.46,177.77,185.25
2004-12-20,245.19,159.55,175.85,183.39
2004-12-21,245.17,159.11,175.78,183.09
2004-12-22,245.95,159.53,176.35,183.65
2004-12-23,246.23,159.43,176.26,183.03
2004-12-27,245.90,158.85,175.13,181.68
2004-12-28,245.73,159.07,174.79,180.19
2004-12-29,245.61,159.01,174.36,180.22
2004-12-30,245.69,159.09,173.84,180.36
2004-12-31,245.93,159.34,175.84,180.29
2005-01-03,245.60,159.12,176.56,181.43
2005-01-04,245.61,158.75,177.10,183.69
2005-01-05,246.19,158.60,177.29,185.75
2005-01-06,247.43,159.59,178.95,187.72
2005-01-07,248.39,160.58,179.87,187.75
2005-01-10,247.90,160.36,181.13,189.19
2005-01-11,246.94,159.79,180.41,187.86
2005-01-12,247.88,159.96,182.98,189.35
2005-01-13,247.04,159.60,182.26,186.76
2005-01-14,247.10,159.40,183.56,188.31
2005-01-17,246.58,159.62,184.69,188.16
2005-01-18,246.56,159.61,184.16,189.30
2005-01-19,246.61,159.79,183.57,188.38
2005-01-20,246.98,160.23,185.18,190.29
2005-01-21,246.90,159.73,183.23,189.86
2005-01-24,246.35,159.36,183.10,188.25
2005-01-25,245.73,159.18,182.50,188.10
2005-01-26,245.80,158.63,182.78,188.87
2005-01-27,245.22,158.54,181.67,187.63
2005-01-28,245.35,158.72,182.13,188.12
2005-01-31,245.70,158.56,182.49,189.15
2005-02-01,245.62,158.23,181.30,188.37
2005-02-02,245.53,158.11,181.32,187.79
2005-02-03,244.21,156.97,180.27,187.59
2005-02-04,244.19,156.67,180.66,188.36
2005-02-07,244.15,156.71,181.85,190.09
2005-02-08,244.08,156.51,181.15,191.26
2005-02-09,244.27,156.70,180.92,191.00
2005-02-10,244.44,157.03,180.48,191.04
2005-02-11,244.47,157.11,179.96,190.15
2005-02-14,244.47,157.34,179.77,188.27
2005-02-15,244.11,157.35,178.99,187.89
2005-02-16,243.72,157.49,178.08,187.23
2005-02-17,243.30,157.16,176.88,186.34
2005-02-18,242.93,157.08,176.50,186.00
2005-02-21,243.50,157.53,176.62,186.42
2005-02-22,242.66,157.46,176.78,183.96
2005-02-23,242.69,157.71,175.25,183.59
2005-02-24,242.49,157.66,174.32,182.97
2005-02-25,242.52,157.18,174.64,183.76
2005-02-28,242.13,157.27,175.00,182.59
2005-03-01,241.94,157.50,175.55,183.20
2005-03-02,242.22,157.27,176.02,184.82
2005-03-03,242.25,156.83,175.59,184.16
2005-03-04,242.58,156.61,175.40,184.78
2005-03-07,241.92,156.21,174.27,182.88
2005-03-08,241.60,155.67,173.77,182.48
2005-03-09,241.42,155.61,173.32,180.58
2005-03-10,244.04,157.61,174.57,181.74
2005-03-11,243.30,157.03,174.07,181.38
2005-03-16,246.38,159.11,177.08,184.53
2005-03-17,247.92,160.44,177.52,185.10
2005-03-18,245.65,158.58,175.96,184.44
2005-03-21,246.23,158.73,176.94,186.21
2005-03-22,246.65,158.85,178.08,187.14
2005-03-23,247.98,159.44,180.06,190.40
2005-03-24,246.99,158.95,178.62,189.93
2005-03-25,247.18,159.03,179.24,190.64
2005-03-29,248.50,160.12,179.28,192.10
2005-03-30,247.51,159.57,177.79,190.89
2005-03-31,247.18,159.37,178.38,190.81
2005-04-01,247.31,159.45,177.79,190.61
2005-04-04,247.44,159.29,177.82,191.96
2005-04-05,247.40,159.20,177.51,193.01
2005-04-06,246.87,159.18,177.10,191.52
2005-04-07,246.20,158.89,176.12,190.54
2005-04-08,246.29,158.89,176.71,191.99
2005-04-11,246.00,158.88,175.86,189.73
2005-04-12,246.04,158.86,175.78,189.44
2005-04-13,245.95,158.84,177.09,190.05
2005-04-14,246.58,158.75,177.58,191.59
2005-04-15,247.27,159.22,177.99,192.46
2005-04-18,248.40,160.59,178.14,191.39
2005-04-19,249.82,161.59,179.09,192.33
2005-04-20,249.18,161.36,178.64,191.07
2005-04-21,248.56,161.15,177.52,189.80
2005-04-22,249.19,161.32,179.35,190.83
2005-04-25,250.07,161.99,181.78,192.52
2005-04-26,249.41,161.56,181.51,192.18
2005-04-27,250.07,161.99,182.22,193.61
2005-04-28,250.64,162.68,183.17,193.92
2005-04-29,252.66,164.26,185.14,194.86
2005-05-02,252.25,163.79,186.11,196.09
2005-05-03,251.60,163.06,186.07,195.58
2005-05-04,250.89,162.67,185.21,193.80
2005-05-05,249.35,161.32,183.87,192.16
2005-05-06,249.58,161.27,183.98,192.68
2005-05-09,249.60,161.19,184.72,194.62
2005-05-10,250.85,162.16,184.58,195.23
2005-05-11,251.58,162.74,185.69,195.22
2005-05-12,250.20,161.96,184.71,195.96
2005-05-13,251.34,162.81,185.55,198.50
2005-05-17,252.80,163.66,186.61,199.73
2005-05-18,252.65,163.82,186.35,200.21
2005-05-19,251.30,162.89,185.45,198.56
2005-05-20,251.74,162.83,185.24,199.19
2005-05-23,252.88,163.42,186.72,201.56
2005-05-24,253.63,163.91,187.37,201.53
2005-05-25,255.08,165.01,188.62,202.77
2005-05-26,252.81,163.58,186.28,201.28
2005-05-27,253.93,164.15,187.71,202.54
2005-05-30,254.35,164.51,188.26,203.04
2005-05-31,253.91,164.60,189.88,204.96
2005-06-01,254.13,165.67,190.54,206.85
2005-06-02,252.86,164.91,190.22,205.86
2005-06-03,250.71,163.35,189.20,204.19
2005-06-06,249.24,162.74,189.52,202.90
2005-06-07,249.23,162.84,189.87,202.53
2005-06-08,250.19,163.17,190.03,203.16
2005-06-09,250.08,163.18,190.68,204.50
2005-06-10,249.75,162.86,190.18,204.29
2005-06-13,249.49,162.28,190.10,206.81
2005-06-14,249.53,162.11,188.26,205.73
2005-06-15,248.55,161.54,188.79,206.35
2005-06-16,248.08,161.26,187.60,205.08
2005-06-17,247.91,160.86,187.38,204.24
2005-06-20,248.57,160.95,187.00,203.46
2005-06-21,247.80,160.51,187.43,204.88
2005-06-22,247.77,160.87,187.28,203.31
2005-06-23,247.63,160.70,188.45,204.84
2005-06-24,246.96,160.36,187.49,204.81
2005-06-27,247.20,160.37,186.06,203.27
2005-06-28,248.14,160.63,186.56,204.99
2005-06-29,247.63,160.25,186.25,205.55
2005-06-30,247.36,159.64,185.35,204.79
2005-07-01,246.85,158.98,184.39,204.75
2005-07-04,247.09,159.55,185.73,207.15
2005-07-05,247.33,159.38,185.50,207.28
2005-07-06,247.30,159.09,185.55,207.41
2005-07-07,248.41,160.10,185.54,207.68
2005-07-08,247.71,159.52,185.31,208.09
2005-07-11,247.17,158.90,183.73,205.70
2005-07-12,247.10,158.81,182.69,202.79
2005-07-13,246.53,158.18,181.62,202.27
2005-07-14,246.66,158.40,182.36,204.21
2005-07-15,246.84,158.30,182.24,203.87
2005-07-18,246.40,157.93,181.98,204.11
2005-07-19,246.38,157.53,182.32,205.33
2005-07-20,246.31,157.53,180.65,204.10
2005-07-21,245.26,156.90,179.21,201.59
2005-07-22,245.37,157.00,181.66,201.52
2005-07-25,245.65,157.19,182.25,203.59
2005-07-26,245.49,157.30,182.18,204.35
2005-07-27,245.54,157.17,181.71,204.53
2005-07-28,245.15,156.77,180.37,203.22
2005-07-29,244.99,156.98,180.33,202.55
2005-08-01,245.09,157.00,179.27,200.55
2005-08-02,244.91,157.28,179.84,200.25
2005-08-03,244.54,157.10,179.00,199.71
2005-08-04,244.25,156.86,178.25,198.37
2005-08-05,243.99,156.49,176.68,197.10
2005-08-08,243.64,156.10,175.70,196.94
2005-08-09,243.88,156.63,175.88,197.07
2005-08-10,243.64,156.51,177.25,196.64
2005-08-11,243.38,156.57,177.93,196.13
2005-08-12,243.82,156.89,178.69,195.56
2005-08-15,244.01,157.32,179.83,197.00
2005-08-16,244.00,157.26,181.08,197.78
2005-08-17,244.06,157.50,180.67,198.67
2005-08-18,243.75,157.64,180.33,198.69
2005-08-19,243.47,157.33,181.12,200.39
2005-08-22,243.70,157.03,182.21,200.03
2005-08-23,245.03,157.69,182.06,200.19
2005-08-24,245.70,158.00,182.35,201.66
2005-08-25,246.17,158.98,181.96,200.01
2005-08-26,245.80,158.89,182.01,199.63
2005-08-29,245.82,159.01,180.96,199.69
2005-08-30,244.90,157.99,180.37,200.54
2005-08-31,244.70,157.89,179.83,200.39
2005-09-01,243.70,157.52,178.01,196.95
2005-09-02,243.73,158.03,177.32,193.81
2005-09-05,243.58,157.89,178.14,193.90
2005-09-06,244.07,158.15,178.62,195.84
2005-09-07,243.79,157.86,177.68,195.31
2005-09-08,244.01,158.20,177.83,196.39
2005-09-09,244.67,158.51,178.03,197.12
2005-09-12,244.65,158.47,180.66,198.37
2005-09-13,245.17,158.47,180.05,199.67
2005-09-14,245.72,158.80,181.26,199.98
2005-09-15,245.29,158.68,181.66,200.68
2005-09-16,245.46,158.28,180.61,200.10
2005-09-19,246.08,158.74,181.79,202.59
2005-09-20,246.13,158.57,181.77,202.46
2005-09-21,246.76,159.06,181.54,201.85
2005-09-22,247.49,159.37,182.20,202.59
2005-09-23,248.09,159.41,183.30,204.32
2005-09-26,247.66,159.14,182.51,205.29
2005-09-27,246.74,158.41,181.62,204.90
2005-09-28,247.99,159.33,182.46,206.45
2005-09-29,248.94,159.71,183.23,206.57
2005-09-30,249.59,160.46,183.31,207.56
2005-10-03,249.88,160.72,183.72,209.51
2005-10-04,250.85,161.76,183.93,210.32
2005-10-05,249.68,160.93,183.66,208.68
2005-10-06,250.17,161.77,182.31,207.63
2005-10-07,251.63,162.44,182.60,206.90
2005-10-10,250.44,161.56,181.23,206.33
2005-10-11,250.09,161.58,182.45,207.68
2005-10-12,249.94,161.43,182.00,208.54
2005-10-13,251.29,161.92,182.73,209.74
2005-10-14,253.30,163.48,184.01,210.82
2005-10-17,252.19,162.47,182.70,209.10
2005-10-18,251.80,162.01,181.77,210.31
2005-10-19,253.19,163.14,183.73,212.50
2005-10-20,253.22,163.21,183.19,211.42
2005-10-21,253.96,164.22,183.04,210.79
2005-10-24,254.03,164.37,183.87,212.76
2005-10-25,253.94,164.41,183.11,211.18
2005-10-26,251.90,162.84,180.89,208.49
2005-10-27,252.35,163.06,180.38,208.14
2005-10-28,251.04,162.41,179.36,206.57
2005-11-02,250.41,162.07,178.28,208.41
2005-11-03,249.71,161.70,177.14,207.11
2005-11-04,248.94,161.13,177.21,208.49
2005-11-07,249.55,161.82,179.27,211.13
2005-11-08,249.55,161.69,180.42,212.62
2005-11-09,248.35,160.93,179.85,211.16
2005-11-10,250.80,162.79,181.01,212.90
2005-11-11,251.51,163.55,182.08,214.98
2005-11-14,250.30,162.63,180.23,212.99
2005-11-15,249.89,162.12,179.60,213.49
2005-11-16,250.25,161.90,179.03,213.40
2005-11-17,251.17,162.44,181.16,215.02
2005-11-18,252.95,163.48,181.56,216.60
2005-11-21,253.96,164.00,180.87,214.86
2005-11-22,254.28,164.28,182.20,217.44
2005-11-23,253.05,163.30,180.76,214.56
2005-11-24,251.64,162.21,179.47,213.53
2005-11-25,251.30,162.11,179.16,213.76
2005-11-28,250.71,162.15,178.66,214.12
2005-11-29,251.30,162.37,178.56,212.66
2005-11-30,252.56,163.09,179.31,214.36
2005-12-01,253.63,163.91,179.44,215.20
2005-12-02,252.06,163.23,178.22,215.16
2005-12-05,251.60,162.97,177.46,215.01
2005-12-06,251.30,163.09,176.12,213.40
2005-12-07,253.73,164.75,178.70,216.33
2005-12-08,255.93,166.35,180.71,217.54
2005-12-09,255.70,166.21,180.23,217.12
2005-12-12,255.63,165.99,178.54,215.25
2005-12-13,252.88,163.91,176.42,211.97
2005-12-14,252.29,163.35,176.92,209.77
2005-12-15,253.09,164.02,181.21,210.29
2005-12-16,253.36,163.94,181.42,210.99
2005-12-19,253.00,163.18,181.22,210.54
2005-12-20,251.47,161.97,180.21,209.93
2005-12-21,251.11,161.65,180.52,211.25
2005-12-22,250.87,161.35,180.57,212.08
2005-12-23,251.25,161.42,181.39,211.45
2005-12-27,251.23,161.30,180.79,211.70
2005-12-28,251.29,161.27,180.21,211.13
2005-12-29,251.96,161.64,180.39,212.73
2005-12-30,252.73,162.33,182.00,213.58
2006-01-02,252.65,162.52,181.00,213.22
2006-01-03,252.15,162.41,181.18,212.14
2006-01-04,251.11,161.82,179.32,208.15
2006-01-05,250.35,161.71,178.15,206.92
2006-01-06,250.71,162.23,178.55,207.39
2006-01-09,249.99,162.08,181.25,206.83
2006-01-10,250.42,162.21,181.20,207.35
2006-01-11,250.41,161.75,181.04,207.74
2006-01-12,250.21,161.51,180.87,205.99
2006-01-13,250.43,161.76,181.22,207.43
2006-01-16,250.37,161.62,179.79,206.08
2006-01-17,249.96,161.28,179.51,206.44
2006-01-18,252.10,162.88,181.07,208.19
2006-01-19,251.42,161.92,180.43,208.11
2006-01-20,251.20,161.88,180.31,207.90
2006-01-23,250.63,161.88,178.79,204.36
2006-01-24,250.03,161.40,177.73,203.62
2006-01-25,249.65,161.09,176.74,202.67
2006-01-26,249.55,161.05,175.77,203.60
2006-01-27,251.65,162.18,176.98,206.08
2006-01-30,251.36,161.60,176.63,207.79
2006-01-31,252.43,162.45,178.05,208.55
2006-02-01,251.34,161.73,176.15,207.24
2006-02-02,251.52,161.78,175.89,208.45
2006-02-03,250.95,161.31,175.31,207.88
2006-02-06,250.33,160.90,175.90,208.83
2006-02-07,250.55,161.04,177.24,208.88
2006-02-08,251.10,161.71,177.61,209.70
2006-02-09,251.13,161.43,176.91,209.80
2006-02-10,250.92,161.31,178.34,209.48
2006-02-13,251.27,161.51,178.90,211.35
2006-02-14,251.65,161.60,179.84,211.24
2006-02-15,251.27,161.25,179.40,211.01
2006-02-16,250.81,161.02,179.13,211.30
2006-02-17,251.69,161.33,179.17,211.81
2006-02-20,251.55,161.06,178.20,210.63
2006-02-21,251.75,161.38,177.95,211.31
2006-02-22,253.13,162.51,179.04,212.66
2006-02-23,253.14,162.24,180.88,212.03
2006-02-24,252.94,162.20,182.26,212.63
2006-02-27,252.45,161.42,183.44,213.06
2006-02-28,252.65,161.44,183.13,212.76
2006-03-01,253.34,162.13,183.04,212.12
2006-03-02,253.28,161.87,182.67,212.15
2006-03-03,254.32,162.76,181.78,211.70
2006-03-06,254.40,163.07,180.43,211.09
2006-03-07,255.15,163.64,181.56,213.93
2006-03-08,255.30,163.51,181.92,214.16
2006-03-09,256.75,164.34,183.22,215.27
2006-03-10,258.50,165.08,183.28,216.88
2006-03-13,259.25,164.99,182.67,217.31
2006-03-14,265.85,169.63,187.66,222.23
2006-03-16,261.36,167.03,184.03,216.55
2006-03-17,259.35,165.15,182.99,212.93
2006-03-20,262.14,166.74,185.49,215.19
2006-03-21,263.99,167.98,186.23,217.40
2006-03-22,266.95,169.60,188.44,220.95
2006-03-23,263.01,166.92,186.29,218.07
2006-03-24,264.70,167.75,186.99,221.06
2006-03-27,263.90,167.69,187.72,219.24
2006-03-28,266.44,169.41,189.20,220.82
2006-03-29,267.32,169.89,188.88,222.69
2006-03-30,265.74,168.67,187.30,220.28
2006-03-31,265.54,168.07,186.49,219.20
2006-04-03,263.04,166.47,183.95,218.07
2006-04-04,264.53,167.24,185.04,217.59
2006-04-05,266.08,168.55,185.08,216.82
2006-04-06,268.53,169.96,185.57,217.91
2006-04-07,267.73,169.83,186.65,219.63
2006-04-10,266.87,169.44,186.13,220.17
2006-04-11,265.70,168.37,184.79,218.90
2006-04-12,264.68,168.24,184.27,217.75
2006-04-13,266.52,169.73,185.67,219.94
2006-04-14,266.72,169.65,185.68,220.36
2006-04-18,266.57,170.14,184.34,217.80
2006-04-19,264.50,168.76,182.94,214.10
2006-04-20,265.21,168.86,182.55,214.66
2006-04-21,265.59,168.54,183.65,215.49
2006-04-24,262.55,167.04,184.28,212.11
2006-04-25,263.08,167.21,185.25,212.26
2006-04-26,265.22,168.10,185.55,213.77
2006-04-27,264.81,167.48,185.57,212.89
2006-04-28,263.61,167.54,183.93,209.86
2006-05-02,263.61,168.73,183.89,208.90
2006-05-03,262.40,167.94,183.17,207.51
2006-05-04,260.88,167.05,181.74,207.31
2006-05-05,260.26,166.73,180.20,205.14
2006-05-08,259.25,166.40,182.54,202.98
2006-05-09,259.41,166.34,183.02,204.31
2006-05-10,260.43,167.24,184.28,203.81
2006-05-11,260.40,166.69,184.07,204.94
2006-05-12,264.40,170.31,186.94,204.98
2006-05-15,268.34,172.96,189.33,208.95
2006-05-16,264.70,170.42,187.17,206.94
2006-05-17,262.02,168.95,186.02,202.99
2006-05-18,265.47,171.31,187.54,207.53
2006-05-19,263.18,169.16,184.33,205.93
2006-05-22,264.78,170.70,184.30,207.49
2006-05-23,263.27,169.74,184.08,204.99
2006-05-24,262.78,169.47,182.79,204.45
2006-05-25,262.31,168.72,182.44,205.15
2006-05-26,260.98,167.53,181.98,203.67
2006-05-29,261.05,167.23,182.20,204.66
2006-05-30,261.38,167.60,181.84,203.42
2006-05-31,262.71,168.52,182.46,204.16
2006-06-01,263.06,168.44,182.39,205.72
2006-06-02,261.92,167.40,181.17,204.40
2006-06-06,263.30,169.10,181.85,204.14
2006-06-07,262.88,168.35,181.05,205.17
2006-06-08,262.85,168.31,180.85,205.83
2006-06-09,263.73,169.12,182.91,208.48
2006-06-12,265.61,170.89,184.15,210.43
2006-06-13,269.73,173.75,187.41,214.55
2006-06-14,268.88,173.14,185.82,213.58
2006-06-15,269.43,173.39,185.79,213.55
2006-06-16,272.41,175.09,187.43,215.04
2006-06-19,274.11,176.00,188.26,217.70
2006-06-20,274.41,175.97,190.20,218.27
2006-06-21,277.32,177.70,191.46,219.62
2006-06-22,276.42,176.87,189.94,218.72
2006-06-23,279.60,178.72,191.60,222.72
2006-06-26,280.87,179.65,192.19,223.59
2006-06-27,279.30,178.36,190.84,221.83
2006-06-28,279.88,178.90,191.29,222.64
2006-06-29,282.19,180.34,193.27,225.01
2006-06-30,281.93,179.88,193.32,221.78
2006-07-03,282.07,180.09,192.58,220.83
2006-07-04,279.21,178.03,190.29,217.86
2006-07-05,280.38,178.88,190.84,219.77
2006-07-06,282.69,180.26,191.94,222.05
2006-07-07,280.55,178.74,191.26,219.64
2006-07-10,280.40,178.98,192.76,218.98
2006-07-11,277.75,177.41,190.71,217.91
2006-07-12,276.25,176.31,188.96,216.68
2006-07-13,280.45,179.36,191.52,220.50
2006-07-14,282.62,180.96,192.60,222.92
2006-07-17,280.95,179.82,191.47,223.81
2006-07-18,278.78,178.42,190.47,222.83
2006-07-19,277.81,177.12,189.24,222.30
2006-07-20,275.63,175.39,187.19,218.60
2006-07-21,275.64,175.55,187.58,217.52
2006-07-24,278.68,176.98,189.08,220.75
2006-07-25,272.87,173.33,184.88,215.88
2006-07-26,272.41,172.87,185.18,216.37
2006-07-27,271.22,172.09,183.99,212.99
2006-07-28,270.85,172.19,184.88,213.50
2006-07-31,271.95,172.97,186.55,213.26
2006-08-01,272.20,173.10,186.14,213.61
2006-08-02,273.87,174.16,186.77,213.94
2006-08-03,272.10,172.82,185.46,213.19
2006-08-04,272.50,172.69,184.86,213.12
2006-08-07,270.38,171.91,183.03,209.99
2006-08-08,270.37,171.88,182.97,210.54
2006-08-09,269.45,171.10,182.01,209.44
2006-08-10,269.90,171.37,182.66,209.79
2006-08-11,269.81,170.81,182.06,210.97
2006-08-14,271.99,172.04,183.27,213.53
2006-08-15,275.56,174.26,185.81,216.60
2006-08-16,275.87,174.69,185.78,215.64
2006-08-17,273.80,173.54,184.47,212.69
2006-08-18,277.68,175.66,186.62,216.31
2006-08-21,279.96,177.44,187.72,217.04
2006-08-22,278.38,176.40,186.29,216.65
2006-08-23,275.10,174.11,184.57,214.62
2006-08-24,277.73,175.67,185.85,216.37
2006-08-25,277.82,175.78,185.62,217.56
2006-08-28,277.20,175.33,184.94,216.34
2006-08-29,275.48,174.53,183.93,214.92
2006-08-30,275.81,175.05,183.73,214.91
2006-08-31,274.76,174.36,182.44,213.89
2006-09-01,277.35,175.78,184.38,216.31
2006-09-04,277.09,175.28,185.45,215.72
2006-09-05,276.51,174.77,186.21,215.35
2006-09-06,275.27,173.99,184.42,214.74
2006-09-07,277.42,175.36,186.30,217.11
2006-09-08,275.05,173.89,185.99,216.25
2006-09-11,275.49,174.28,184.84,216.73
2006-09-12,274.89,174.00,183.96,216.26
2006-09-13,273.75,172.46,183.30,215.65
2006-09-14,273.51,172.60,183.16,215.60
2006-09-15,272.84,170.92,182.80,214.68
2006-09-18,272.22,171.46,182.16,214.89
2006-09-19,274.07,172.34,183.84,216.55
2006-09-20,273.22,172.19,183.79,215.51
2006-09-21,275.68,173.73,185.05,216.73
2006-09-22,276.55,174.60,185.30,215.63
2006-09-25,275.25,174.34,185.02,215.33
2006-09-26,273.72,173.41,184.64,215.31
2006-09-27,272.76,172.70,183.51,214.87
2006-09-28,273.35,172.63,182.63,214.86
2006-09-29,273.49,172.30,182.71,215.74
2006-10-02,273.40,172.50,182.49,215.68
2006-10-03,275.10,173.62,183.69,215.95
2006-10-04,276.43,174.15,184.29,217.83
2006-10-05,274.35,172.64,183.42,215.92
2006-10-06,274.10,172.38,183.13,216.18
2006-10-09,271.95,171.24,181.09,215.82
2006-10-10,270.52,170.11,180.31,215.26
2006-10-11,267.35,167.77,178.34,213.15
2006-10-12,267.02,167.68,178.07,212.65
2006-10-13,265.74,166.79,177.38,211.61
2006-10-16,265.01,166.41,177.42,211.77
2006-10-17,265.91,167.23,178.61,212.12
2006-10-18,267.08,167.93,179.47,212.98
2006-10-19,264.31,166.21,177.23,210.32
2006-10-20,262.07,165.04,175.44,207.40
2006-10-24,262.99,165.21,175.41,209.60
2006-10-25,262.60,165.07,175.41,208.91
2006-10-26,261.44,164.23,173.92,206.49
2006-10-27,261.81,164.56,174.16,206.52
2006-10-30,261.88,164.72,175.18,205.85
2006-10-31,261.97,164.92,175.29,206.42
2006-11-02,259.44,163.16,173.97,203.23
